"X"	"Y"
-10	270.329353325279
-9.99	265.299463314649
-9.98	266.991009008937
-9.97	264.955514740435
-9.96	262.301733778653
-9.95	264.074633813164
-9.94	262.307625023531
-9.93	260.107353335798
-9.92	263.708059594957
-9.91	260.551116728997
-9.9	258.729469772849
-9.89	263.384003885916
-9.88	258.636327528257
-9.87	258.066665485089
-9.86	260.329611358693
-9.85	260.479508645805
-9.84	255.486029632432
-9.83	257.002370828299
-9.82	258.056346282124
-9.81	255.937591641882
-9.8	254.481987648569
-9.79	253.56566634318
-9.78	253.513541208439
-9.77	254.263824716622
-9.76	252.879579401178
-9.75	254.906443745912
-9.74	252.58178689389
-9.73	250.254035668462
-9.72	254.043977429405
-9.71	254.368961726263
-9.7	248.614318706215
-9.69	252.748354530678
-9.68	250.006610182545
-9.67	246.179870048157
-9.66	250.898088774476
-9.65	245.332564710939
-9.64	249.296231553168
-9.63	246.259384618473
-9.62	248.052687758152
-9.61	246.179019474517
-9.6	241.940914133176
-9.59	244.031302007991
-9.58	240.721846274527
-9.57	240.323135647698
-9.56	240.28525628509
-9.55	239.833394131904
-9.54	241.611171506369
-9.53	242.017793707279
-9.52	239.943848411258
-9.51	237.827968834799
-9.5	242.68515231397
-9.49	235.87252885241
-9.48	235.745042156747
-9.47	237.421732928983
-9.46	235.955083152583
-9.45	239.402702496819
-9.44	234.030556984213
-9.43	239.150902145846
-9.42	232.24983088653
-9.41	234.885173486708
-9.4	234.491176556449
-9.39	235.913563323062
-9.38	230.333923183027
-9.37	235.911189646037
-9.36	232.606793193637
-9.35	232.063439880946
-9.34	232.361951236262
-9.33	233.453730510259
-9.32	227.238342621916
-9.31	229.02776517901
-9.3	227.906774619033
-9.29	229.250119090548
-9.28	229.611642787538
-9.27	225.834934087528
-9.26	226.39727658458
-9.25	225.713061558198
-9.24	229.474281112094
-9.23	227.688702700927
-9.22	224.583250406021
-9.21	223.306557663812
-9.2	226.220972537861
-9.19	225.886387890997
-9.18	225.449463508601
-9.17	224.887343344956
-9.16	219.532496766094
-9.15	221.685949751095
-9.14	219.585091023167
-9.13	222.32225309225
-9.12	217.348557809955
-9.11	219.72406564036
-9.1	218.235450021135
-9.09	218.116129582974
-9.08	216.531936057246
-9.07	216.259469630625
-9.06	218.782360681908
-9.05	218.518188148281
-9.04	219.320266077006
-9.03	212.985550369857
-9.02	213.185374044235
-9.01	216.148255360015
-9	212.707712736763
-8.99	213.427277053462
-8.98	209.619131955328
-8.97	215.134390097346
-8.96	214.062896865893
-8.95	212.378086059111
-8.94	212.537816323694
-8.93	208.42407497846
-8.92	209.010448437528
-8.91	206.493372327964
-8.9	206.98486599867
-8.89	211.561528227186
-8.88	206.408528590765
-8.87	208.208603664237
-8.86	203.986989398022
-8.85	204.146451693772
-8.84	205.380768775692
-8.83	207.455881200914
-8.82	203.218382862019
-8.81	206.211428151105
-8.8	201.685730880994
-8.79	202.042696762952
-8.78	203.897532046472
-8.77	202.578575608957
-8.76	205.394853621669
-8.75	201.77924383857
-8.74	200.63065783474
-8.73	201.267987790063
-8.72	202.265075369524
-8.71	197.499962012392
-8.7	202.054923969736
-8.69	200.326998666036
-8.68	200.443574112354
-8.67	194.993391756373
-8.66	194.226346977235
-8.65	194.946568086977
-8.64	193.276124357419
-8.63	194.433291949736
-8.62	198.549572883368
-8.61	193.207333681959
-8.6	193.33304200247
-8.59	194.512829694487
-8.58	193.227028498785
-8.57	192.983145009226
-8.56	192.280232442136
-8.55	188.746461314364
-8.54	190.052710018291
-8.53	190.025265418695
-8.52	189.304945745296
-8.51	189.008701400949
-8.5	193.115294410763
-8.49	192.427524316016
-8.48	190.920535982644
-8.47	191.524820864376
-8.46	186.117106098926
-8.45	190.477055669477
-8.44	184.231842961182
-8.43	185.375610917168
-8.42	183.318806496966
-8.41	185.241346342871
-8.4	186.264055403474
-8.39	183.822261691198
-8.38	183.80564981663
-8.37	182.298974503561
-8.36	182.21212197899
-8.35	183.293096945615
-8.34	182.96586360071
-8.33	179.328319104909
-8.32	178.386598400556
-8.31	180.970696622332
-8.3	179.363360085475
-8.29	177.568616614373
-8.28	180.576333025903
-8.27	181.461910887598
-8.26	181.545424778211
-8.25	175.60745084686
-8.24	178.512342587765
-8.23	179.027517217434
-8.22	178.719816350484
-8.21	174.365824337257
-8.2	177.836261638427
-8.19	176.434067279725
-8.18	173.374657443742
-8.17	176.258963423645
-8.16	173.769861242606
-8.15	170.382254212452
-8.14	172.417724877195
-8.13	171.186776802121
-8.12	170.365103164078
-8.11	168.952350810254
-8.1	173.589830357711
-8.09	171.014347873106
-8.08	172.508709706487
-8.07	170.753975004854
-8.06	169.952417329071
-8.05	166.417599673925
-8.04	170.825669382827
-8.03	167.015080908871
-8.02	169.118320046602
-8.01	169.441277328714
-8	163.648680623222
-7.99	169.055580255779
-7.98	169.309168441854
-7.97	166.962071031754
-7.96	165.699021592097
-7.95	161.544350438894
-7.94	162.572445842379
-7.93	164.735027275321
-7.92	164.292198452629
-7.91	162.234553481833
-7.9	160.368420828106
-7.89	161.484455421791
-7.88	159.847222877562
-7.87	159.836031666998
-7.86	162.91743776044
-7.85	163.818854977437
-7.84	162.568062814966
-7.83	159.215974023384
-7.82	158.143773722353
-7.81	157.502634374322
-7.8	161.296014779653
-7.79	160.742785863473
-7.78	154.104238800394
-7.77	158.17375717955
-7.76	154.469909552478
-7.75	155.304231022625
-7.74	153.644985232033
-7.73	157.286319049292
-7.72	154.266509672762
-7.71	156.156714548458
-7.7	151.073209330436
-7.69	153.716119827132
-7.68	152.578776563262
-7.67	153.291763214616
-7.66	154.990584359333
-7.65	149.035219758605
-7.64	151.753515365445
-7.63	149.844914042026
-7.62	149.157658019849
-7.61	152.002156132813
-7.6	152.992962131086
-7.59	147.709011187434
-7.58	151.318510488023
-7.57	147.369981856385
-7.56	148.387760078465
-7.55	149.275190936446
-7.54	149.170321728058
-7.53	149.25608831635
-7.52	143.99339486297
-7.51	147.899150215538
-7.5	146.47598466936
-7.49	146.243380842518
-7.48	147.876266905109
-7.47	144.007787278106
-7.46	145.202699585024
-7.45	143.518509787896
-7.44	143.893127610028
-7.43	145.530196700724
-7.42	142.195696518505
-7.41	141.269256838411
-7.4	141.020764429575
-7.39	139.275147285828
-7.38	140.896643127568
-7.37	143.253243915177
-7.36	141.704191662155
-7.35	140.495980949558
-7.34	139.839256378664
-7.33	140.273804787107
-7.32	137.063683765017
-7.31	135.691790726173
-7.3	134.587650719292
-7.29	138.799573464464
-7.28	135.176096100033
-7.27	135.277048035541
-7.26	134.898356557611
-7.25	133.084381162223
-7.24	131.936245323669
-7.23	132.005255385229
-7.22	135.119733872991
-7.21	136.028355314187
-7.2	131.788808156097
-7.19	136.139824806436
-7.18	129.633599246809
-7.17	135.30739305004
-7.16	132.965193968474
-7.15	135.001232773971
-7.14	130.758816900844
-7.13	127.82682577818
-7.12	129.022844568915
-7.11	133.50233274998
-7.1	129.47572909477
-7.09	130.91491195794
-7.08	129.209920514838
-7.07	125.96500520675
-7.06	126.671354692743
-7.05	128.002409852614
-7.04	125.360032570971
-7.03	129.086973690452
-7.02	123.932463411518
-7.01	127.329381941745
-7	123.857835894608
-6.99	128.575000332424
-6.98	127.858800574771
-6.97	124.865610430942
-6.96	123.198780105739
-6.95	124.02975682382
-6.94	123.555316488364
-6.93	121.230963020011
-6.92	125.137154272294
-6.91	124.357426527926
-6.9	120.512863233091
-6.89	120.288485760063
-6.88	124.181530862068
-6.87	123.632788963259
-6.86	122.793523565988
-6.85	120.937278057723
-6.84	116.697827130586
-6.83	120.955085929082
-6.82	122.068423179942
-6.81	117.693150076723
-6.8	115.779647911973
