"X"	"Y"
-10	252.302721481325
-9.99	277.363691427782
-9.98	254.711616641647
-9.97	271.971400096613
-9.96	262.080454969098
-9.95	268.076437313227
-9.94	276.379329934818
-9.93	272.731376936026
-9.92	276.617906018137
-9.91	274.752139059105
-9.9	246.120784049985
-9.89	270.015999559938
-9.88	254.766923712568
-9.87	250.53100497978
-9.86	260.795496162427
-9.85	249.041744962385
-9.84	254.862977458628
-9.83	247.828138541948
-9.82	272.186754421079
-9.81	249.878635834613
-9.8	241.996368992278
-9.79	258.858835613993
-9.78	253.987123601614
-9.77	244.80171622592
-9.76	261.296436454408
-9.75	241.69891669092
-9.74	256.236440294404
-9.73	256.322408240978
-9.72	239.031613376251
-9.71	243.768206478687
-9.7	263.643829341888
-9.69	244.034343326258
-9.68	240.606388148964
-9.67	242.906827719157
-9.66	243.105394418485
-9.65	233.421012194074
-9.64	257.409500031118
-9.63	237.86910791861
-9.62	239.73796319973
-9.61	240.410448707147
-9.6	239.650680004084
-9.59	241.493708908571
-9.58	240.236566633082
-9.57	256.600234293758
-9.56	258.661857167209
-9.55	249.044483183581
-9.54	250.849895706892
-9.53	225.982326127468
-9.52	233.21955189252
-9.51	229.926790313402
-9.5	223.225194160595
-9.49	247.774462668279
-9.48	244.005827311181
-9.47	239.913414727141
-9.46	224.398453243766
-9.45	245.71080411023
-9.44	237.807583386272
-9.43	246.944909628591
-9.42	248.36135880647
-9.41	227.124518116655
-9.4	227.98527530358
-9.39	230.646593714759
-9.38	231.594883484628
-9.37	228.472707598353
-9.36	233.53389495043
-9.35	233.439004836792
-9.34	238.663702280568
-9.33	223.897903407773
-9.32	216.965212906284
-9.31	239.328949602926
-9.3	233.582299180114
-9.29	232.08503714421
-9.28	223.662620593801
-9.27	235.993336310905
-9.26	222.238841466372
-9.25	234.987493761457
-9.24	233.809968845768
-9.23	212.228840520939
-9.22	221.834714507288
-9.21	238.108945464889
-9.2	228.124496596597
-9.19	232.602576328709
-9.18	238.536463052005
-9.17	217.19903803593
-9.16	206.114557795207
-9.15	231.43429557766
-9.14	218.361383322095
-9.13	208.277009655659
-9.12	219.539420939878
-9.11	218.578137269258
-9.1	205.874465785465
-9.09	217.37499684285
-9.08	212.800574995919
-9.07	213.327503089239
-9.06	214.653525904514
-9.05	204.718233674896
-9.04	204.534535270712
-9.03	229.684430006018
-9.02	215.064413207112
-9.01	227.012735509739
-9	220.713697357989
-8.99	199.536326101028
-8.98	210.446097193886
-8.97	219.245617626246
-8.96	228.528366651014
-8.95	206.32928843522
-8.94	195.251477997673
-8.93	223.198686609293
-8.92	197.456267726241
-8.91	212.527841311363
-8.9	213.38932913965
-8.89	217.54030183486
-8.88	218.620469864293
-8.87	204.869381772137
-8.86	190.420769069228
-8.85	210.879193596982
-8.84	202.029910366886
-8.83	215.923418376338
-8.82	206.809171147563
-8.81	211.275174067604
-8.8	192.906745673724
-8.79	211.290053570092
-8.78	205.320141859836
-8.77	209.835484426464
-8.76	207.790161553302
-8.75	201.8092868686
-8.74	204.143718245808
-8.73	201.984831976777
-8.72	208.386695185172
-8.71	206.979502742832
-8.7	207.308228569239
-8.69	195.318255781618
-8.68	199.879538268591
-8.67	198.359926580999
-8.66	181.729436824498
-8.65	204.607587794382
-8.64	193.59862477892
-8.63	201.208472645163
-8.62	186.317114446978
-8.61	208.056967540383
-8.6	182.027566843156
-8.59	205.190672411584
-8.58	196.899323995049
-8.57	189.582920181952
-8.56	204.586362960908
-8.55	203.660095432931
-8.54	205.074688976817
-8.53	176.546912864231
-8.52	186.372620104239
-8.51	202.448541727665
-8.5	204.137303997745
-8.49	191.612521169008
-8.48	186.274998929571
-8.47	203.221923753326
-8.46	193.71068021031
-8.45	180.334843669802
-8.44	188.932233481608
-8.43	176.064613423214
-8.42	171.215687542651
-8.41	190.253358961352
-8.4	190.629588408523
-8.39	185.386559408435
-8.38	186.716034926509
-8.37	183.455333146065
-8.36	179.561687880496
-8.35	182.035218418426
-8.34	171.147053203161
-8.33	183.373179730945
-8.32	173.611025244535
-8.31	181.009066105712
-8.3	170.533724232491
-8.29	193.097347024178
-8.28	193.493614857584
-8.27	175.610978571583
-8.26	185.201603943041
-8.25	167.315284312549
-8.24	161.31157162126
-8.23	165.001962205573
-8.22	164.440520572718
-8.21	177.975878172487
-8.2	185.010020142411
-8.19	187.736383812791
-8.18	169.622830090126
-8.17	169.133191260266
-8.16	182.839516560485
-8.15	189.080768086129
-8.14	162.391318857702
-8.13	179.205120084427
-8.12	181.667855149562
-8.11	166.911715911713
-8.1	180.40871674434
-8.09	162.384963309643
-8.08	179.674221867345
-8.07	168.832185492339
-8.06	155.606337570146
-8.05	160.605794064981
-8.04	153.462154396494
-8.03	173.443140086365
-8.02	178.84816955552
-8.01	153.45847334341
-8	178.459550946435
-7.99	172.359718773148
-7.98	178.418104491549
-7.97	159.419199825842
-7.96	164.632265163285
-7.95	150.83774939426
-7.94	163.602776313889
-7.93	168.87055480331
-7.92	148.531224533959
-7.91	154.415445214058
-7.9	173.496896243632
-7.89	163.343892003333
-7.88	159.595356162568
-7.87	165.757519067027
-7.86	153.726933107248
-7.85	167.653379689057
-7.84	170.864031923381
-7.83	164.279433748606
-7.82	171.970322067436
-7.81	155.163325282321
-7.8	143.729704838479
-7.79	174.23188841339
-7.78	163.704731932899
-7.77	172.760189308789
-7.76	170.392601652223
-7.75	169.292322532081
