"X"	"Y"
-10	257.496220650524
-9.99	270.45507623619
-9.98	308.058724999849
-9.97	238.088679044885
-9.96	267.496749959198
-9.95	214.830102364354
-9.94	310.609380613713
-9.93	281.746745125496
-9.92	252.259073445689
-9.91	260.373410475492
-9.9	240.766993958665
-9.89	246.467842692954
-9.88	281.417499017354
-9.87	225.789566864559
-9.86	282.768622084482
-9.85	218.071487280014
-9.84	266.125923957652
-9.83	310.195943347723
-9.82	242.733372140938
-9.81	299.029053934264
-9.8	294.227265892582
-9.79	281.50768215712
-9.78	278.244202329439
-9.77	265.831217200005
-9.76	242.754459690976
-9.75	291.561689510186
-9.74	237.1004611483
-9.73	296.191663723247
-9.72	261.18922676515
-9.71	268.554546666372
-9.7	264.777969392332
-9.69	277.653568285536
-9.68	221.769804951032
-9.67	301.827208150685
-9.66	233.290639311136
-9.65	263.419035844658
-9.64	255.785494263495
-9.63	214.687263395457
-9.62	247.750992893329
-9.61	242.07420334713
-9.6	277.772358384059
-9.59	225.819828276234
-9.58	269.781160114052
-9.57	221.931641554894
-9.56	287.982385566106
-9.55	209.721919771536
-9.54	253.985176061646
-9.53	209.382092747001
-9.52	269.454184937435
-9.51	271.655200670585
-9.5	236.084949153149
-9.49	170.874918609857
-9.48	248.006793922644
-9.47	252.858389987089
-9.46	234.935245340138
-9.45	214.788611499143
-9.44	246.669625317665
-9.43	267.716198672612
-9.42	205.583281555295
-9.41	238.755011123668
-9.4	245.530613171767
-9.39	202.716775229058
-9.38	261.733664242051
-9.37	201.914533324637
-9.36	218.544359217203
-9.35	266.99684732796
-9.34	191.915440619034
-9.33	239.681746971966
-9.32	200.7038334547
-9.31	244.198414934926
-9.3	253.25068873663
-9.29	239.355215637546
-9.28	206.71424868068
-9.27	282.871693766545
-9.26	211.281153950337
-9.25	244.618955345406
-9.24	267.541662538519
-9.23	201.168372590253
-9.22	237.355448103745
-9.21	251.714997225962
-9.2	155.7021174274
-9.19	253.874153409007
-9.18	179.757916665804
-9.17	235.628902976754
-9.16	226.015435473295
-9.15	165.449537570232
-9.14	224.529118507704
-9.13	240.759296838085
-9.12	234.728675186925
-9.11	194.205731963322
-9.1	224.997886320555
-9.09	225.467689182342
-9.08	223.990635879868
-9.07	265.8175980857
-9.06	226.148264083226
-9.05	236.589121833915
-9.04	230.145033137752
-9.03	206.974338956297
-9.02	185.420277714712
-9.01	206.668991665028
-9	175.129916451348
-8.99	239.169877928611
-8.98	239.467472158324
-8.97	185.640340434104
-8.96	228.224233772416
-8.95	223.959956072125
-8.94	119.517448258713
-8.93	167.727435717732
-8.92	180.898283917806
-8.91	232.782638128692
-8.9	176.843508145831
-8.89	204.993637797681
-8.88	194.174072596092
-8.87	152.643772471357
-8.86	203.63775622304
-8.85	217.756194822855
-8.84	155.859788761375
-8.83	260.760240087758
-8.82	185.287967827701
-8.81	211.393794173752
-8.8	183.8642609739
-8.79	192.214172835401
-8.78	165.962071496023
-8.77	172.532571093617
-8.76	230.378955155537
-8.75	177.760382860048
-8.74	225.077561183801
-8.73	181.813380583608
-8.72	235.014789953287
-8.71	189.022695209508
-8.7	213.72706380918
